short_id,openalex_id,publication_year,publication_date,title,doi,source,type,cited_by_count,pdf_status,pdf_url,fulltext_screen_status,fulltext_exclusion_reason,low_baseline_arousal_class,repeated_use_class,habituation_class,eligibility_tier,extracted_evidence_status,batch_id,notes,last_updated_utc
W2986909964,https://openalex.org/W2986909964,2019,2019-01-01,"Role of Heart Rate Variability Biofeedback in Cognitive Performance, Chronic Pain, and Related Symptoms",,Scholar Commons (University of South Carolina),article,1,downloaded,https://scholarcommons.sc.edu/etd/5401,include,,A4_general_adults_unscreened,,H0_not_tested,T2_context,todo,B005,triage:B005; conf=0.75; method=pypdf; doi=no; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2789345281,https://openalex.org/W2789345281,2018,2018-02-20,Simultaneous Aerobic Exercise and Memory Training Program in Older Adults with Subjective Memory Impairments,https://doi.org/10.3233/jad-170846,Journal of Alzheimer s Disease,article,57,downloaded,https://content.iospress.com:443/download/journal-of-alzheimers-disease/jad170846?id=journal-of-alzheimers-disease%2Fjad170846,exclude,outcome_not_tonic_arousal_or_vigilance,A1_explicit_low_arousal,D0_acute_only,H3_unclear_or_mixed,,not_applicable,B005,triage:B005; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2791563148,https://openalex.org/W2791563148,2018,2018-03-05,"Physical Exercise and Spatial Training: A Longitudinal Study of Effects on Cognition, Growth Factors, and Hippocampal Plasticity",https://doi.org/10.1038/s41598-018-19993-9,Scientific Reports,article,28,downloaded,https://www.nature.com/articles/s41598-018-19993-9.pdf,exclude,outcome_not_tonic_arousal_or_vigilance,A1_explicit_low_arousal,D0_acute_only,H3_unclear_or_mixed,,not_applicable,B005,triage:B005; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2792966579,https://openalex.org/W2792966579,2018,2018-03-16,"Mental Fatigue Alters Cortical Activation and Psychological Responses, Impairing Performance in a Distance-Based Cycling Trial",https://doi.org/10.3389/fphys.2018.00227,Frontiers in Physiology,article,95,downloaded,https://www.frontiersin.org/articles/10.3389/fphys.2018.00227/pdf,include,,A3_experimentally_induced_low_arousal,D0_acute_only,H0_not_tested,T2_context,todo,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2793202189,https://openalex.org/W2793202189,2018,2018-02-09,"Light and Cognition: Roles for Circadian Rhythms, Sleep, and Arousal",https://doi.org/10.3389/fneur.2018.00056,Frontiers in Neurology,review,264,downloaded,https://www.frontiersin.org/articles/10.3389/fneur.2018.00056/pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2793570991,https://openalex.org/W2793570991,2018,2018-02-12,Potential Mechanisms Underlying Centralized Pain and Emerging Therapeutic Interventions,https://doi.org/10.3389/fncel.2018.00035,Frontiers in Cellular Neuroscience,review,207,downloaded,https://www.frontiersin.org/articles/10.3389/fncel.2018.00035/pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2793708084,https://openalex.org/W2793708084,2018,2018-03-01,Positive Effects of Mindfulness-Based Training on Energy Maintenance and the EEG Correlates of Sustained Attention in a Cohort of Nurses,https://doi.org/10.3389/fnhum.2018.00080,Frontiers in Human Neuroscience,article,41,downloaded,https://www.frontiersin.org/articles/10.3389/fnhum.2018.00080/pdf,include,,A4_general_adults_unscreened,D3_repeated_monthplus,H0_not_tested,T2_context,qa_passed,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final; extract:E004; qa:E004_pass; evidence_rows=5,2026-02-14T20:38:29.006190Z
W2794678572,https://openalex.org/W2794678572,2018,2018-03-28,Cognitive Aging and Long-Term Maintenance of Attentional Improvements Following Meditation Training,https://doi.org/10.1007/s41465-018-0068-1,Journal of Cognitive Enhancement,article,49,downloaded,https://link.springer.com/content/pdf/10.1007/s41465-018-0068-1.pdf,include,,A4_general_adults_unscreened,D3_repeated_monthplus,H0_not_tested,T2_context,qa_passed,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final; extract:E004; qa:E004_pass; evidence_rows=2,2026-02-14T20:38:29.006190Z
W2800049409,https://openalex.org/W2800049409,2018,2018-05-15,Blue-Enriched Light Enhances Alertness but Impairs Accurate Performance in Evening Chronotypes Driving in the Morning,https://doi.org/10.3389/fpsyg.2018.00688,Frontiers in Psychology,article,32,downloaded,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00688/pdf,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2800765696,https://openalex.org/W2800765696,2018,2018-05-10,"The Effects of Sleep Extension on Sleep, Performance, Immunity and Physical Stress in Rugby Players",https://doi.org/10.3390/sports6020042,Sports,article,68,downloaded,https://www.mdpi.com/2075-4663/6/2/42/pdf?version=1525950148,include,,A4_general_adults_unscreened,D2_repeated_weekplus,H0_not_tested,T2_context,qa_passed,B005,triage:B005; conf=0.75; method=pypdf; doi=no; title_match=0.78 | manual_qa=B005_final; recovered via PMC (PMC6026815) after MDPI/Akamai 403; replaced mismatched PDF; extract:E004; update:repeated_use_class D3->D2 (3-week sleep extension block).; qa:E004_pass; evidence_rows=4,2026-02-14T20:16:15.000340Z
W2801187369,https://openalex.org/W2801187369,2018,2018-05-09,Sleep habits and strategies of ultramarathon runners,https://doi.org/10.1371/journal.pone.0194705,PLoS ONE,article,40,downloaded,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0194705&type=printable,exclude,no_intervention_evaluated,A1_explicit_low_arousal,D0_acute_only,H0_not_tested,,not_applicable,B005,triage:B005; conf=0.75; method=pypdf; doi=no; title_match=1.00 | manual_qa=B005_final; questionnaire/observational; no intervention evaluated,2026-02-14T14:25:11.148567+00:00
W2802759229,https://openalex.org/W2802759229,2018,2018-05-01,Chapter 4 Treatment of sarcopenia,https://doi.org/10.1111/ggi.13322,Geriatrics and gerontology international/Geriatrics & gerontology international,article,71,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ggi.13322,exclude,outcome_not_tonic_arousal_or_vigilance,AX_review_or_mixed_population,,,,not_applicable,B005,triage:B005; conf=0.65; method=pypdf; doi=no; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2883841356,https://openalex.org/W2883841356,2018,2018-07-18,Sustained effects of prior red light on pupil diameter and vigilance during subsequent darkness,https://doi.org/10.1098/rspb.2018.0989,Proceedings of the Royal Society B Biological Sciences,article,18,downloaded,https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2018.0989,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B005,triage:B005; conf=0.65; method=pypdf; doi=no; title_match=0.90 | manual_qa=B005_final; recovered via PMC (PMC6083267) after Royal Society PDF Cloudflare block; replaced mismatched PDF,2026-02-14T14:25:11.148567+00:00
W2886795278,https://openalex.org/W2886795278,2018,2018-08-06,Brief Mindfulness Meditation Improves Attention in Novices: Evidence From ERPs and Moderation by Neuroticism,https://doi.org/10.3389/fnhum.2018.00315,Frontiers in Human Neuroscience,article,148,downloaded,https://www.frontiersin.org/articles/10.3389/fnhum.2018.00315/pdf,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2890286244,https://openalex.org/W2890286244,2018,2018-09-10,Investigation of Dose-Response Relationships for Effects of White Light Exposure on Correlates of Alertness and Executive Control during Regular Daytime Working Hours,https://doi.org/10.1177/0748730418796438,Journal of Biological Rhythms,article,82,downloaded,https://journals.sagepub.com/doi/pdf/10.1177/0748730418796438,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2897262642,https://openalex.org/W2897262642,2018,2018-10-17,"The Influence of Caffeine Expectancies on Sport, Exercise, and Cognitive Performance",https://doi.org/10.3390/nu10101528,Nutrients,review,78,downloaded,https://www.mdpi.com/2072-6643/10/10/1528/pdf?version=1539942618,include,,AX_review_or_mixed_population,,,T2_context,todo,B005,triage:B005; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2897556787,https://openalex.org/W2897556787,2018,2018-10-29,"Cognitive Involvement in Balance, Gait and Dual-Tasking in Aging: A Focused Review From a Neuroscience of Aging Perspective",https://doi.org/10.3389/fneur.2018.00913,Frontiers in Neurology,review,250,downloaded,https://www.frontiersin.org/articles/10.3389/fneur.2018.00913/pdf,exclude,outcome_not_tonic_arousal_or_vigilance,AX_review_or_mixed_population,,,,not_applicable,B005,triage:B005; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B005_final,2026-02-14T14:25:11.148567+00:00
W2901002225,https://openalex.org/W2901002225,2018,2018-11-18,"Effects of High vs. Low Glycemic Index of Post-Exercise Meals on Sleep and Exercise Performance: A Randomized, Double-Blind, Counterbalanced Polysomnographic Study",https://doi.org/10.3390/nu10111795,Nutrients,article,40,downloaded,https://www.mdpi.com/2072-6643/10/11/1795/pdf?version=1542707007,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B006,triage:B006; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
W2903375676,https://openalex.org/W2903375676,2018,2018-12-01,"How does diurnal intermittent fasting impact sleep, daytime sleepiness, and markers of the biological clock? Current insights",https://doi.org/10.2147/nss.s165637,Nature and Science of Sleep,review,59,downloaded,https://www.dovepress.com/article/download/42877,include,,AX_review_or_mixed_population,,,T2_context,todo,B006,triage:B006; conf=0.75; method=pypdf; doi=no; title_match=0.77 | manual_qa=B006_final; recovered via DovePress article/download/42877; replaced mismatched PDF,2026-02-14T15:00:41+00:00
W2904008335,https://openalex.org/W2904008335,2018,2018-10-03,Memory training program for older adults,https://doi.org/10.1080/03601277.2018.1511099,Educational Gerontology,article,10,downloaded,https://doi.org/10.1080/03601277.2018.1511099,exclude,outcome_not_tonic_arousal_or_vigilance,A4_general_adults_unscreened,,,,not_applicable,B006,triage:B006; conf=0.65; method=pypdf; doi=no; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:01:18+00:00
W2904272741,https://openalex.org/W2904272741,2018,2018-12-01,Sleep disorders in patients with ADHD: impact and management challenges,https://doi.org/10.2147/nss.s163074,Nature and Science of Sleep,review,144,downloaded,https://www.dovepress.com/getfile.php?fileID=46986,exclude,population_not_low_arousal_proxy,AX_review_or_mixed_population,,,,not_applicable,B006,triage:B006; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final; excluded (ADHD sleep-disorder review; out-of-scope population),2026-02-14T15:00:41+00:00
W2935811495,https://openalex.org/W2935811495,2018,2018-01-01,Influence of fatigue and acute caffeine supplementation in badminton men's singles,,Loughborough University Institutional Repository (Loughborough University),dissertation,0,downloaded,https://dspace.lboro.ac.uk/2134/36570,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B006,triage:B006; conf=0.75; method=pypdf; doi=no; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
W2978955775,https://openalex.org/W2978955775,2018,2018-01-01,Workplace lighting for improving alertness and mood in daytime workers (Review),https://doi.org/10.1002/14651858.cd012243.pub2,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),review,53,downloaded,http://dx.doi.org/10.1002/14651858.CD012243.pub2,include,,AX_review_or_mixed_population,,,T2_context,todo,B006,triage:B006; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
W2570795284,https://openalex.org/W2570795284,2017,2017-01-06,"Poorer Intermittent Sprints Performance in Ramadan-Fasted Muslim Footballers despite Controlling for Pre-Exercise Dietary Intake, Sleep and Training Load",https://doi.org/10.3390/sports5010004,Sports,article,35,downloaded,https://pmc.ncbi.nlm.nih.gov/articles/PMC5969002/pdf/sports-05-00004.pdf,include,,A4_general_adults_unscreened,D3_repeated_monthplus,H0_not_tested,T2_context,qa_passed,B006,triage:B006; conf=0.75; method=ocr_first_page; doi=no; title_match=0.94 | manual_qa=B006_final; recovered via PMC (PMC5969002) after MDPI/Akamai access denied; replaced mismatched PDF; includes KSS sleepiness + VAS alertness; extract:E004; qa:E004_pass; evidence_rows=3,2026-02-14T20:38:29.006190Z
W2580466032,https://openalex.org/W2580466032,2017,2017-01-25,"Sleep Problems as Predictors in Attention-Deficit Hyperactivity Disorder: Causal Mechanisms, Consequences and Treatment",https://doi.org/10.9758/cpn.2017.15.1.9,Clinical Psychopharmacology and Neuroscience,review,47,downloaded,http://www.cpn.or.kr/journal/download_pdf.php?doi=10.9758/cpn.2017.15.1.9,exclude,population_not_low_arousal_proxy,AX_review_or_mixed_population,,,,not_applicable,B006,triage:B006; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final; excluded (ADHD sleep review; out-of-scope population),2026-02-14T15:00:41+00:00
W2600937115,https://openalex.org/W2600937115,2017,2017-03-30,The impact of morning light intensity and environmental temperature on body temperatures and alertness,https://doi.org/10.1016/j.physbeh.2017.03.043,Physiology & Behavior,article,61,downloaded,https://www.sciencedirect.com/science/article/pii/S0031938417300896,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B006,triage:B006; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
W2613635638,https://openalex.org/W2613635638,2017,2017-05-15,"Fluid Balance in Team Sport Athletes and the Effect of Hypohydration on Cognitive, Technical, and Physical Performance",https://doi.org/10.1007/s40279-017-0738-7,Sports Medicine,review,196,downloaded,https://link.springer.com/content/pdf/10.1007%2Fs40279-017-0738-7.pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B006,triage:B006; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
W2618570363,https://openalex.org/W2618570363,2017,2017-05-26,The Safety of Ingested Caffeine: A Comprehensive Review,https://doi.org/10.3389/fpsyt.2017.00080,Frontiers in Psychiatry,review,512,downloaded,https://www.frontiersin.org/articles/10.3389/fpsyt.2017.00080/pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B006,triage:B006; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
W2618592886,https://openalex.org/W2618592886,2017,2017-05-26,"Seasonal and time-of-day variations in acute non-image forming effects of illuminance level on performance, physiology, and subjective well-being",https://doi.org/10.1080/07420528.2017.1324471,Chronobiology International,article,63,downloaded,https://www.tandfonline.com/doi/pdf/10.1080/07420528.2017.1324471?needAccess=true,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B006,triage:B006; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
W2621012322,https://openalex.org/W2621012322,2017,2017-06-02,"The Effect of Diaphragmatic Breathing on Attention, Negative Affect and Stress in Healthy Adults",https://doi.org/10.3389/fpsyg.2017.00874,Frontiers in Psychology,article,475,downloaded,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.00874/pdf,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B006,triage:B006; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B006_final,2026-02-14T15:00:41+00:00
